r,s,z,r_bits
1898483992638957749020831774488260714336578934942063222226,6242366569308945104246175920113628528290660832101259888677,6065312541853898244861631058636458062184219451902435565849,191
1941072294319025483932248633599168438192123921642756935414,96244213072427948474891183587922544291307200140140447804,2544438420568929045584854559088505529481646958472345395132,191
2083839343520286314982052706030385417696405983616249427029,379714839794598156806504249028634294927251603754319063727,3741531258246799018817259468728313141754585630308178540181,191
5772647493767035652638655764472528356830239698230326745452,2065719232180814506519992146629814589205582171570080147873,3157938464054005002787493830937717759323069945230575191790,192
1718307722934401959470038514501241226456726840997533945985,1922275875660946473130815815749244543089136444355717961569,3545099758059834440915062413225744808178749860919601136071,191
485200446356669667878614377927976091037409774764195906568,326212895875224032870679518016851365042685879266833111635,4779784724511829559026274830876551492854728731545622465747,189
3351766137506783357936341697051147654807900371972076593127,5462140720035677577258620931553176192018893197443881581509,5249850391661131560449325198133498156867458214774988398554,192
319578136487287858855677131244753892945529197474403010967,2864955799474822387589902138604457131561882654431785219121,6275556927296847878734078715201689071213350293287035132546,188
3146867735099921354249436134356262123475151363459782672467,2173975996568832940051900787791689656703773566644314727762,3964165947193807266771987322881641570937591416658024204916,192
1459300503537892246414564969568592712196574448508728080689,925977966128984866711643353764565000312908907163656844927,2380899696059339667458655404158395239634706348784400847776,190
5428556531583929840588380371454388699344270635959850289902,3282545160111186925236871800160624539400077327670486176398,2796270052763984205389253257628626389830219036734854062794,192
4618089230340942504645715006746051974771287385089293787837,5866394859158958985268595888264051401579828025051974835709,1927571892924908431434784220392403038947850937618678938158,192
5182787546503401502206356723233403913007270042410481767767,5538324919115766054830976039878748570624459198425960049402,4329815561971659084462243395805894356974119621426707385175,192
6116162304767148895177669144857843538761126654503078616253,6177410357760043487882781809470728172621348504842635861911,4756719391105899236809552628240913656692319741126778124267,192
111672276752139757592571591359158760577498147726836242715,73240571231505208365936554977297145981013514377107694561,4660013055991275274435190291040212858404197457147373573523,187
264256203401132464195386515131168770462692591315040335320,5091983364857980511375108727793585774776752266571107120632,4309367221234259384955389920313296017055616798618657341193,188
5156712408699361357619877900425038254320942676702665972970,4435038060803119466073516515961101799488127300033574872291,4387996674032489218177877941035211597189460563089617426194,192
5444130906953646752943463322835222381756253690291129666123,5012743942789560860850846239752528274237423907955772169848,3788151332544042613875768219928750254463527130869349814464,192
3815837381181697967890644804964746224154567100814908436473,2376112795778360890670867177082537288468205019807014513546,3114342263159117183575666413611416948357861443395524503026,192
5246575603574463225033343696132005197580349093074620203380,5631901897865950568313735125769427192294263668617072073796,4888228091215225426722888113964877787297830285412321057551,192
1099258827359759669873600228457357323104400304837248206513,3056410971274042606887318952279628842003858907112373906967,1574486134442297256966815995492528737458407887277580104126,190
4601406322449693146700425230109933596370874677163740035456,946472355058016221000758459762416187094745278625690271436,4847681839447744192300756777979309940629937894626126026754,192
1441675021352348832813210494663788878200698136404712813183,5251845623350557815835543582110981906572801040346437827025,4200275561942607495269472903148275648924284957489703100513,190
3999028008572861015973670918088661844079779681810698703489,5075106131072008009029484609393607303259445058539226688007,2634962096800755768969516215386528886759483951064707308799,192
5176507936435892702338113608564373178165232165953239808300,1956131700059590895867084507645547277425185643977694689639,4354258358424881169948419076331024871051295775574317022369,192
100839164198121587290764661216071025656408765210813813688,4515002103541851382557065725754468149323466215508139590695,5634803914558543882427779501649251819171213573605546747429,187
3248390251502971585932832032094848381203721970626330087523,1692873215129816433580042560243546324127333683086917222158,3416275355881981441256927185414696234669773615522036726945,192
1392802966116585426954653185073503210219122012879045288572,1108691970369866947957288729832471905364413836133620576907,3781044134050082130320719579795637046087859594693621521048,190
4257349491641917503537016981204162719113981193688960845217,1311568333090589865586671241251745000472601132473428571717,4794684791654293388235374740047924002190695162679754088937,192
6248657380782902464218035465850377302367082270954673277672,1641258029159919279067012686518846568433822908231081594040,2099741186253044038217699102269093317463450485454964747557,192
1686396078124683754775208942393280410582696400751171802106,1443956012987243085485685798935637374661144926777935035574,5208670492375494299840861879283398581101986174496909489667,191
4970319715681987683462236444831795492701260384404662276137,4523085260237641656790247016337824980241671347990757317212,698683619790055789788612551849106310427390671405858378732,192
