r,s,z,r_bits
1996978479465486093757784269032676731027008984520059864817,2719063649832029320553042353409547560762187358442428956499,1204868649926993218824471009185703646862674461591418868620,191
3880615781374994261236737475977225491306885838950431682236,3638526911547934122542567734503238953916564112431610193537,4698659355527203503562119075711299059853037146270399714608,192
4099809064253551470592285334397338282261245800629347653967,722037870035043815505248261955007899552030593192459892535,5082088415432871831172286587775788663534266928469188499293,192
6162254770136792281189917128621955980368449909006564570790,3516682650221391528047116042940566513670892350241651781785,1827767387983716651295558305928621331860196249161991486462,192
1517567063390913247356215045969291627080020518329863465979,5513212345513808284734884926316430166398865683061958020289,3074228471207309329541382712011058516622488949382814579327,190
1083559865304874378021640527816335264845609178009605791769,3327549668159954939419950906372649048367681116113516089254,3082215708734377718735239155054053788671278111169767691706,190
1156700382379197476437922207374879802814908128312171029634,1103646168040940294722765565262681777909665528587098590314,633815993682257994651161349801158220557954421478930190133,190
5667516260473553068457338439693387139876661249402837852264,2916432613065442141881010796039152700589951524685904072578,6089515144985052296035622837871349496121863159341836397981,192
3593237412200650378164500955705877620742709501049662694621,1956093360106073735633255757410577881371079950128144128360,121575862012618079157755654733182244622364128026396230481,192
3063855608885062924892447127057128407922914132326921066145,6080721305204701738466545963098660512115390435585603821317,3958751677113869363006073654076686253482848212694518873639,191
5068172673876964131647527610603553716285645704030539387078,4523825050077238391508553561628716548244555533752053781132,4746107044428891915785557747730761527581493427099968782535,192
1053655444631119442313118953444470019741440117592096601435,6149529660020293885052262667394688217094719698880714930634,3209888571693908319900695411098904509131528532220284531376,190
901344740317321757804267768475974173877026886663941701043,3149170287046585650746350250206958393363296056202874564860,4942603171624377636145589513482973730157466817161238195922,190
1956667257415958833110927030002215898501859626116837812066,2508498700324557374218475285010331439384421700232469017099,3588579729480758222070539284989693325336918981071810995885,191
2351260276574572531211499228651093999660506739683002220587,5664238567747270429170241503213435896641080965069576325044,2450958795722262949799168614735221734351777402731466694512,191
918639855212277851622784330921860627297030868113954074313,4706691459906897062776188637335136030552850685828852389670,5543622659199617016861349445573009609919500545574959071188,190
1773064638014668576347271297650412004531865977981471009138,961844659888601893849846535229808129003757349001661871436,825853291065074638157562896885980998565354829551643144133,191
962732026705326671163344891995792155118248841593388274642,2690481566279643687367642334069140043444049714823478821747,2622966705267982047548247318282597187617876154948203289827,190
1531722870698613335192106656380083693873391432831074059408,3328714963032440803085267664503104730031986181319795727411,281071108956358163755664695300977511215516833895981423395,190
178966847806927920302375603980951846221632248531284486385,2608909918257180044031708408168087949758553142958679846038,4403738127786397502669970049680842250672767426622865626208,187
5900823935428455463217824061648601717450089935875360956396,467195483402562185284549885637366034297129735412060140230,1871606502118583636953059300856904247850728188827905753656,192
4505650538726149414970154923907068239484355696082104575403,3490900620295780069179260578679353081448224669883346045356,2933105069244440942979871615354370467224488712827288529616,192
1602309384462808841094796800256750452294046288046675644672,3100942617479039449690392089132397745619993804028728743659,5619553486227703567856223893399349256890525269926991384641,191
1617254196584811603258218847560064566261016378975462231382,2927227885349541110493828198844930036667496312901886782349,5262743553224259737945629472642261181956142433553493850727,191
989089794611608104138291808715668734380421359464529448584,5923514011987574219257769346798695623654991456549732844203,4477440160599188869440993982384474789125790869595759779265,190
1056426421626840368995397297746963865673421815089000228441,2465962631653246070782952522726083984243194705182387238284,5899785212523034278214700124255642735834459949476190987787,190
836298657047165306895846117725542006038836214340541212431,877100530625632893534074273554200676697010564887059629387,1067908206196276796920567875465236328860679309844185666906,190
4334582732844235420556216967018266930045836089631050027731,629020851737293219480346460261767836936891774791594202128,2234717056735494163599825470172275860962395972014683092015,192
5817404012435085276804890201818409265711153695011811476610,916420869516262850107569630204312406134742900773796931522,4901148168293326429959364378207049715501213449783604735714,192
5127699655136643075106763665473595414514272137244547950866,2834211872206936347502666312121449757143056348274695743573,2466535761736883595274338799061596182449760450941806492787,192
18580196018695187956933653086481373939218678783620570559,1769233359430149774409968467470247670230500434538626448574,3336101657997059576278992058874318890337556356979424957978,184
3306592564273764023935158106733303420135422437905049753366,6056745338932000468818723492762571097945698625288982468273,5017118121914046192112969291426159552804020100762788425801,192
3829222641652342483708686068112173032614910071438830264942,1653885027381750016184505964136773865164627229615027004615,2575244272174830814050387314663373343795877877515943370548,192
